signal_id,symbol,action,signal_time,entry_price,stop_loss,target1,target2,target3,status,outcome,hit_target1,hit_target2,hit_target3,hit_stop_loss,target1_time,target2_time,target3_time,stop_loss_time,target1_minutes,target2_minutes,target3_minutes,stop_loss_minutes,max_profit_pct,max_drawdown_pct,final_outcome
1736,BTCUSDT,SHORT,2025-10-17 08:04:44+00:00,105118.4,108970.7,98743.4,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-19 16:44:00+00:00,,,,3399.266666666667,1.5127418225543752,-3.6814392152087647,STOP_LOSS
1735,SOLUSDT,SHORT,2025-10-15 19:32:06+00:00,196.47,209.27,182.54,,,CLOSED,ONGOING,True,False,False,False,2025-10-16 20:34:00+00:00,,,,1501.9,,,,7.2530157275919995,-0.9925179416704782,TARGET1
1733,SOLUSDT,LONG,2025-10-14 00:30:05+00:00,209.86,198.33,222.43,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-14 06:29:00+00:00,,,,358.9166666666667,0.6623463261221701,-5.584675497951028,STOP_LOSS
1732,AGLDUSDT,LONG,2025-10-13 22:31:18+00:00,0.4727,0.4481,0.5143,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-14 06:22:00+00:00,,,,470.7,1.9674211973767664,-5.225301459699598,STOP_LOSS
1725,ADAUSDT,SHORT,2025-10-10 22:08:21+00:00,0.5744,0.623,0.566,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 22:32:00+00:00,,,,23.65,,,,2.054317548746524,-7.851671309192206,TARGET1
1724,SOLUSDT,SHORT,2025-10-10 17:35:25+00:00,210.22,221.62,198.89,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 20:56:00+00:00,,,,200.58333333333334,,,,5.58462563029208,-0.10940919037198639,TARGET1
1723,ADAUSDT,SHORT,2025-10-10 17:10:10+00:00,0.7788,0.8027,0.7456,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 22:09:00+00:00,,,,298.8333333333333,,,,22.778633795582948,0.0,TARGET1
1722,BTCUSDT,SHORT,2025-10-10 16:12:29+00:00,119011.5,121787.8,113313.0,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 20:56:00+00:00,,,,283.51666666666665,,,,5.018422589413627,-0.37372858925397867,TARGET1
1721,NEARUSDT,LONG,2025-10-10 06:32:15+00:00,3.022,2.847,3.19,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 12:42:00+00:00,,,,369.75,,,,6.121773659827931,-1.819986763732618,TARGET1
1720,NEARUSDT,SHORT,2025-10-09 10:02:29+00:00,2.851,2.991,2.697,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-10 04:15:00+00:00,,,,1092.5166666666667,1.4731673097158826,-4.945633111189057,STOP_LOSS
1719,ADAUSDT,SHORT,2025-10-09 09:13:30+00:00,0.8057,0.8216,0.7731,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-10 03:35:00+00:00,,,,1101.5,1.4645649745562768,-1.9734392453766945,STOP_LOSS
1718,ADAUSDT,LONG,2025-10-08 23:00:11+00:00,0.8372,0.8174,0.868,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-09 02:36:00+00:00,,,,215.81666666666666,0.43000477783085717,-2.4844720496894457,STOP_LOSS
1717,DOGEUSDT,SHORT,2025-10-08 04:32:12+00:00,0.24645,0.26026,0.22707,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-08 17:23:00+00:00,,,,770.8,0.9657131263948034,-5.640089267599929,STOP_LOSS
1716,SOLUSDT,SHORT,2025-10-07 20:00:57+00:00,221.73,231.24,210.97,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 15:30:00+00:00,,,,4049.05,,,,4.866278807558739,-3.6034817119920666,TARGET1
1715,LINKUSDT,LONG,2025-10-06 20:24:20+00:00,23.563,22.775,24.314,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-07 08:06:00+00:00,,,,701.6666666666666,0.7087382761108586,-3.450324661545639,STOP_LOSS
1714,NEARUSDT,LONG,2025-10-06 17:33:21+00:00,3.075,2.932,3.232,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-07 15:05:00+00:00,,,,1291.65,0.4227642276422731,-4.780487804878057,STOP_LOSS
1713,LINKUSDT,LONG,2025-10-05 06:14:36+00:00,22.557,22.019,23.075,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-05 19:48:00+00:00,,,,813.4,1.6979208228044627,-2.956953495588944,STOP_LOSS
